,id,img_name,img_generation_promt,rating
507,1082,"3_Design,_art_direction,_animation,_digital_artwork_production_process_from..jpg","3_Design,_art_direction,_animation,_digital_artwork_production_process_from.",2
508,1086,"3_The_Legend_of_Zelda_landscape_for_the_modern_generation_and_the_legendary,_for_the_old_fans_and_for_the_new_ones..jpg","3_The_Legend_of_Zelda_landscape_for_the_modern_generation_and_the_legendary,_for_the_old_fans_and_for_the_new_ones.",3
509,1088,"3_Lava_river,_volcanic,_molten_rock,_steaming,_lava_flow,_steam_eruption..jpg","3_Lava_river,_volcanic,_molten_rock,_steaming,_lava_flow,_steam_eruption.",4
511,1092,"3_A_futuristic,_sci-fi_image_with_a_high_resolution_image,_big_and_clear..jpg","3_A_futuristic,_sci fi_image_with_a_high_resolution_image,_big_and_clear.",4
513,1095,"3_Realistic_lightning,_high_contrast_and_rich_blacks_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_ph.jpg","3_Realistic_lightning,_high_contrast_and_rich_blacks_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_ph",2
515,1106,"3_Hyper_detailed_fantasy_concept_with_incredible_lighting,_character_made_out_of_shadows..jpg","3_Hyper_detailed_fantasy_concept_with_incredible_lighting,_character_made_out_of_shadows.",4
517,1109,"3_Landscape_image_of_sky_view,_mountains,_blue_ocean,_mountains,_rocky_coast,_waves,..jpg","3_Landscape_image_of_sky_view,_mountains,_blue_ocean,_mountains,_rocky_coast,_waves,.",4
518,1121,"3_Aerial_photo_of_the_desert_sun,_matte_painting_style,_light,_realistic,_concept_art,_hyper_detailed_architecture_from_the_last_1.jpg","3_Aerial_photo_of_the_desert_sun,_matte_painting_style,_light,_realistic,_concept_art,_hyper_detailed_architecture_from_the_last_1",3
519,1123,"3_A_beautiful_nature_composition_of_a_lake_with_a_boat,_underwater,_dramatic_sky..jpg","3_A_beautiful_nature_composition_of_a_lake_with_a_boat,_underwater,_dramatic_sky.",4
520,1125,"3_The_new_mr_robot,_clean_concept,_background_dark..jpg","3_The_new_mr_robot,_clean_concept,_background_dark.",4
522,1129,"3_Contemporary_architecture,_colorful,_creative,_artistic,_design,_industrial_futuristic,_minimalist_concept_art..jpg","3_Contemporary_architecture,_colorful,_creative,_artistic,_design,_industrial_futuristic,_minimalist_concept_art.",3
524,1138,"3_Fantasy_art_drawn_by_disney_concept_artists,_golden_colour,_high_quality,_highly..jpg","3_Fantasy_art_drawn_by_disney_concept_artists,_golden_colour,_high_quality,_highly.",2
525,1139,3_An_impressive_collection_of_contemporary_abstract_landscape_painting..jpg,3_An_impressive_collection_of_contemporary_abstract_landscape_painting.,4
528,1167,"3_A_dark_surreal_sci-fi_world,_dream_world,_a_fantasy_of_a_futuristic_world,_artisstic_landscape..jpg","3_A_dark_surreal_sci fi_world,_dream_world,_a_fantasy_of_a_futuristic_world,_artisstic_landscape.",3
529,1168,3_The_world_of_warcraft_panda_bear_mount_concept..jpg,3_The_world_of_warcraft_panda_bear_mount_concept.,2
532,1178,"3_the_beautiful_city_of_Las_Vegas,_amazing_architecture,_epic,_architectural_photography,_hyper_realistic_and_atmospheric_cityscap.jpg","3_the_beautiful_city_of_Las_Vegas,_amazing_architecture,_epic,_architectural_photography,_hyper_realistic_and_atmospheric_cityscap",4
533,1187,"3_Industrial,_modern,_dark,_minimalist_design,_a_series_of_simple_forms..jpg","3_Industrial,_modern,_dark,_minimalist_design,_a_series_of_simple_forms.",2
538,1197,"3_A_close_up_of_a_colorful_cat_staring_at_a_piece_of_paper,_close_up_of_cat..jpg","3_A_close_up_of_a_colorful_cat_staring_at_a_piece_of_paper,_close_up_of_cat.",4
539,1199,"3_Hyper_detailed_hyper_realistic,_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photography..jpg","3_Hyper_detailed_hyper_realistic,_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photography.",3
541,1203,"3_A_fantasy_world_of_dragons_and_warriors,_fantasy,_fantasy_art,_fantasy_art,_fantasy_fantasy_dragons,_fantasy_fantasy_swords,_fan.jpg","3_A_fantasy_world_of_dragons_and_warriors,_fantasy,_fantasy_art,_fantasy_art,_fantasy_fantasy_dragons,_fantasy_fantasy_swords,_fan",2
543,1213,3_A_series_of_illustrations_of_the_city_with_its_own_unique_concept_of_a_city_in_the_future..jpg,3_A_series_of_illustrations_of_the_city_with_its_own_unique_concept_of_a_city_in_the_future.,2
545,1215,3_The_architecture_of_an_industrial_building_from_the_future..jpg,3_The_architecture_of_an_industrial_building_from_the_future.,3
546,1219,"3_A_close_up_of_a_beautiful_model_sitting_in_a_black_and_white_office_with_a_close_up,_the_only_colours_are_two_black_and_white_of.jpg","3_A_close_up_of_a_beautiful_model_sitting_in_a_black_and_white_office_with_a_close_up,_the_only_colours_are_two_black_and_white_of",3
549,1227,"3_Rough_ocean_storm_atmospheric,_hyper_realistic,_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photo.jpg","3_Rough_ocean_storm_atmospheric,_hyper_realistic,_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photo",4
551,1238,"3_A_very_high_dynamic_hyper_realistic_world,_8k,_artstation_atmosphere,_hyper_realistic,_octane,_8k,_8k,_3d_render,_hyper_realisti.jpg","3_A_very_high_dynamic_hyper_realistic_world,_8k,_artstation_atmosphere,_hyper_realistic,_octane,_8k,_8k,_3d_render,_hyper_realisti",4
552,1239,"3_Aerial_view_of_old_kenya,_modern_kenya,_lush_forests,_grasslands..jpg","3_Aerial_view_of_old_kenya,_modern_kenya,_lush_forests,_grasslands.",3
554,1247,"3_A_portrait_of_a_legendary,_beautiful,_super_hero,_high_quality,_fantasy_concept..jpg","3_A_portrait_of_a_legendary,_beautiful,_super_hero,_high_quality,_fantasy_concept.",2
555,1254,"3_Forest,_architecture_(building_&_land),_waterfall,_landscape_city,_forest,_mist,_fantasy,_atmospheric..jpg","3_Forest,_architecture_(building_&_land),_waterfall,_landscape_city,_forest,_mist,_fantasy,_atmospheric.",4
556,1257,"3_Interior,_clean_spaces,_industrial,_industrial_design,_contemporary_interior,_interior_ideas,_creative_rooms,_stylish_interior..jpg","3_Interior,_clean_spaces,_industrial,_industrial_design,_contemporary_interior,_interior_ideas,_creative_rooms,_stylish_interior.",2
559,1261,"3_The_Legend_of_Zelda_character_concept_design,_character,_full_body,_hyper_realism,_8k,_epic..jpg","3_The_Legend_of_Zelda_character_concept_design,_character,_full_body,_hyper_realism,_8k,_epic.",2
560,1263,"3_Concept_for_a_graphic_novel,_super_hero_concept,_hyper_detailed..jpg","3_Concept_for_a_graphic_novel,_super_hero_concept,_hyper_detailed.",3
563,1272,"3_A_city_of_glass,_realistic,_hyper_detailed_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photograph.jpg","3_A_city_of_glass,_realistic,_hyper_detailed_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photograph",2
564,1278,"3_A_dark_character_in_dark_city,_hyper_realistic_character_portrait,_dramatic,_urban_landscape,_dramatic_cityscape,_post_processin.jpg","3_A_dark_character_in_dark_city,_hyper_realistic_character_portrait,_dramatic,_urban_landscape,_dramatic_cityscape,_post_processin",2
569,1297,"3_A_gorgeous_black_and_white_portrait_with_purple_background,_red_hair,_black..jpg","3_A_gorgeous_black_and_white_portrait_with_purple_background,_red_hair,_black.",3
572,1307,"3_Large_scale_images_for_the_desktop,_wallpapers,_screensaver_and_other_purposes,_for_example_images_of_airplanes,_cars,_architect.jpg","3_Large_scale_images_for_the_desktop,_wallpapers,_screensaver_and_other_purposes,_for_example_images_of_airplanes,_cars,_architect",2
573,1309,3_A_view_made_of_a_very_large_set_of_pictures_from..jpg,3_A_view_made_of_a_very_large_set_of_pictures_from.,2
576,1312,"3_A_night_with_my_pets,_fantasy_art_by_joanna_gaines,_fantasy_art_concepts..jpg","3_A_night_with_my_pets,_fantasy_art_by_joanna_gaines,_fantasy_art_concepts.",2
578,1317,"3_A_light_and_dreamy_landscape_photography,_ethereal,_fantasy,_landscape,_landscape_art..jpg","3_A_light_and_dreamy_landscape_photography,_ethereal,_fantasy,_landscape,_landscape_art.",4
579,1326,3_Catching_a_glimpse_of_paradise_with_sandy_beaches_in_the_background..jpg,3_Catching_a_glimpse_of_paradise_with_sandy_beaches_in_the_background.,2
580,1327,"3_The_first_of_its_breed,_a_customised_luxury_sports_car_with_unique_features,_modern,_futuristic..jpg","3_The_first_of_its_breed,_a_customised_luxury_sports_car_with_unique_features,_modern,_futuristic.",4
583,1335,"3_The_Legend_of_Zelda,_atmospheric,_hyperrealistic,_epic_landscape,_8k,_epic_composition,_cinematic,_octane_render..jpg","3_The_Legend_of_Zelda,_atmospheric,_hyperrealistic,_epic_landscape,_8k,_epic_composition,_cinematic,_octane_render.",4
586,1343,"3_A_street_market_in_the_middle_of_the_city,_close_up,_artstation_vancouver,_street_market,_street_scene,_3d,_8k,_cityscape,..jpg","3_A_street_market_in_the_middle_of_the_city,_close_up,_artstation_vancouver,_street_market,_street_scene,_3d,_8k,_cityscape,.",4
588,1353,"3_Vintage,_vintage_photo,_vintage_art_-_vintage_art,_antique,_antique_art,_vintage_photos,_vintage_pictures,_vintage_photo,_vintag.jpg","3_Vintage,_vintage_photo,_vintage_art_ _vintage_art,_antique,_antique_art,_vintage_photos,_vintage_pictures,_vintage_photo,_vintag",4
593,1365,"3_City_with_an_over_pass_highway_and_skyscapers,_4k,_octane_render,_artstation_landscape_vista_photography..jpg","3_City_with_an_over_pass_highway_and_skyscapers,_4k,_octane_render,_artstation_landscape_vista_photography.",3
594,1366,3_Hyper_detailed_realistic_character_for_film_visual_effect_purposes..jpg,3_Hyper_detailed_realistic_character_for_film_visual_effect_purposes.,2
595,1371,"3_The_Legend_of_Zelda_architecture,_landscape,_forest,_mist,_photo-realistic..jpg","3_The_Legend_of_Zelda_architecture,_landscape,_forest,_mist,_photo realistic.",2
602,1388,3_Modern_style_futuristic_futuristic_futuristic_fantasy_futuristic_futuristic_futuristic_futuristic_futuristic_futuristic_futurist.jpg,3_Modern_style_futuristic_futuristic_futuristic_fantasy_futuristic_futuristic_futuristic_futuristic_futuristic_futuristic_futurist,2
603,1389,3_World_War_II_battleship_nathria_in_war_of_world..jpg,3_World_War_II_battleship_nathria_in_war_of_world.,4
607,1402,"3_Castle,_mountain,_highland,_rocky,_rocky_wall,_fortification,_turret..jpg","3_Castle,_mountain,_highland,_rocky,_rocky_wall,_fortification,_turret.",3
608,1410,"3_People_of_various_species_on_a_background_of_high-tech,_futuristic_city,_background..jpg","3_People_of_various_species_on_a_background_of_high tech,_futuristic_city,_background.",3
611,1422,3_This_would_be_the_ultimate_futuristic_concept_art..jpg,3_This_would_be_the_ultimate_futuristic_concept_art.,3
612,1423,"3_Interior_design,_open_plan,_kitchen_and_living_room,_modular_furniture_with_textile_and_wood,_steel_ceiling,_large_windows,_wood.jpg","3_Interior_design,_open_plan,_kitchen_and_living_room,_modular_furniture_with_textile_and_wood,_steel_ceiling,_large_windows,_wood",2
613,1425,"3_Fantasy_dragon_castle_made_out_of_glass,_photorealistic..jpg","3_Fantasy_dragon_castle_made_out_of_glass,_photorealistic.",2
617,1436,"3_A_real_city_made_out_of_glass_realism,_octane_render,_8_k,_exploration,_cinematic,_realistic,_urban,..jpg","3_A_real_city_made_out_of_glass_realism,_octane_render,_8_k,_exploration,_cinematic,_realistic,_urban,.",3
620,1446,"3_A_dragon,_a_fantasy_world,_landscape,_fantasy_epic_composition,_light..jpg","3_A_dragon,_a_fantasy_world,_landscape,_fantasy_epic_composition,_light.",2
623,1452,"3_The_Legend_of_Zelda_in_ruins_shot_2,_The_Legend_of_Zelda_in..jpg","3_The_Legend_of_Zelda_in_ruins_shot_2,_The_Legend_of_Zelda_in.",2
627,1473,3_Staircase_in_the_middle_of_a_forest_by_a..jpg,3_Staircase_in_the_middle_of_a_forest_by_a.,2
628,1474,"3_A_painting_of_a_portrait,_the_most_beautiful_and_realistic..jpg","3_A_painting_of_a_portrait,_the_most_beautiful_and_realistic.",2
632,1480,3_The_image_shows_all_the_words_in_the_alphabet_and_all_the_individual_letters_are_created_of_single_colored_basic_shapes_and_form.jpg,3_The_image_shows_all_the_words_in_the_alphabet_and_all_the_individual_letters_are_created_of_single_colored_basic_shapes_and_form,2
633,1483,"3_Large_open_plan_kitchen_and_living_room,_wooden_floor,_kitchen_appliances,_large_windows_leading_to_a_balcony,_high..jpg","3_Large_open_plan_kitchen_and_living_room,_wooden_floor,_kitchen_appliances,_large_windows_leading_to_a_balcony,_high.",2
637,1498,"3_Landscapes_at_sunset_with_the_setting_sun_and_silhouetted_mountains,_realistic,_mountains,_cityscapes,_sun..jpg","3_Landscapes_at_sunset_with_the_setting_sun_and_silhouetted_mountains,_realistic,_mountains,_cityscapes,_sun.",3
645,1529,"3_A_street_of_the_city:_shops,_car_traffic,_construction_work..jpg","3_A_street_of_the_city:_shops,_car_traffic,_construction_work.",2
646,1537,"3_An_interesting_portrait,_head_shot,_creative,_good_taste,_vintage,_style,_modern,_vintage_photo,_vintage_artworks..jpg","3_An_interesting_portrait,_head_shot,_creative,_good_taste,_vintage,_style,_modern,_vintage_photo,_vintage_artworks.",2
648,1545,"3_The_design_of_the_futuristic_landscape,_an_art_work,_surreal,_surrealism,_design,_painting..jpg","3_The_design_of_the_futuristic_landscape,_an_art_work,_surreal,_surrealism,_design,_painting.",3
650,1553,"3_The_Legend_of_Zelda_hyper_realistic,_epic_composition,_atmospheric,_artstation_landscape_vista_photography..jpg","3_The_Legend_of_Zelda_hyper_realistic,_epic_composition,_atmospheric,_artstation_landscape_vista_photography.",4
651,1555,"3_A_realistic_3d_model,_designed_in_Vray,_Vray_materials_and_textures,_final_rendering_in_Photoshop..jpg","3_A_realistic_3d_model,_designed_in_Vray,_Vray_materials_and_textures,_final_rendering_in_Photoshop.",4
653,1557,"3_This_is_one_of_my_favourite_art_pictures,_I_like_how_the_colour_range_feels_vibrant_and_alive,_with_the_beautiful_texture_create.jpg","3_This_is_one_of_my_favourite_art_pictures,_I_like_how_the_colour_range_feels_vibrant_and_alive,_with_the_beautiful_texture_create",2
654,1558,"3_Abstract_surrealism_of_the_sky_&_ocean,_abstract_art,_landscape,_sea,_city,_architecture..jpg","3_Abstract_surrealism_of_the_sky_&_ocean,_abstract_art,_landscape,_sea,_city,_architecture.",3
655,1560,"3_Fantasy_&_Sci_fi_street,_hyper_realistic,_8k,_fantasy_art..jpg","3_Fantasy_&_Sci_fi_street,_hyper_realistic,_8k,_fantasy_art.",4
662,1576,3_A_surreal_landscape_that_can_be_walked_through_with_a_3D_avatar_to_reach_other_parts_of_the_earth..jpg,3_A_surreal_landscape_that_can_be_walked_through_with_a_3D_avatar_to_reach_other_parts_of_the_earth.,2
663,1583,"3_The_Legend_of_Zelda_dark_fantasy,_hyper_real,_epic,_epic_8k,_epic_composition,_cinematic,_octane_render..jpg","3_The_Legend_of_Zelda_dark_fantasy,_hyper_real,_epic,_epic_8k,_epic_composition,_cinematic,_octane_render.",2
666,1592,"3_The_inside_of_a_cave,_small,_hyperrealistic,_8k,_atmospheric,_epic,_concept_art,_detailed,_realistic..jpg","3_The_inside_of_a_cave,_small,_hyperrealistic,_8k,_atmospheric,_epic,_concept_art,_detailed,_realistic.",4
671,1617,"3_Vintage_retro_photos,_photographs_from_the_1950s_to_modern_day,_b&w_print,..jpg","3_Vintage_retro_photos,_photographs_from_the_1950s_to_modern_day,_b&w_print,.",3
674,1623,"3_A_cinematic_shot_of_Richard_Hammond_from_Top_Gear_running_faster_than_a_futuristic_super_jet_through_a_futuristic_Tokyo_street,_.jpg","3_A_cinematic_shot_of_Richard_Hammond_from_Top_Gear_running_faster_than_a_futuristic_super_jet_through_a_futuristic_Tokyo_street,_",2
675,1631,"3_City_interior_concept_with_glass_skyscraper,_industrial_interior,_minimalist,_contemporary_and_functional,_a_modernist_feel,_a..jpg","3_City_interior_concept_with_glass_skyscraper,_industrial_interior,_minimalist,_contemporary_and_functional,_a_modernist_feel,_a.",3
676,1632,"3_Dark_fantasy,_art_direction,_artist,_concept_art,_fantasy,_fantasy_art,_character_design,_digital_painting,_fantasy_art,_graphic.jpg","3_Dark_fantasy,_art_direction,_artist,_concept_art,_fantasy,_fantasy_art,_character_design,_digital_painting,_fantasy_art,_graphic",3
677,1635,"3_Interior_decoration_and_construction,interior_furniture,modern_interior_space,the_modern_bathroom_interior_design,_clean_lines_m.jpg","3_Interior_decoration_and_construction,interior_furniture,modern_interior_space,the_modern_bathroom_interior_design,_clean_lines_m",4
681,1648,"3_A_futuristic_city_in_the_year_2100,_hyper_realistic,_8k,_artstation_cityscape_photo..jpg","3_A_futuristic_city_in_the_year_2100,_hyper_realistic,_8k,_artstation_cityscape_photo.",4
683,1653,"3_The_sky_is_on_fire,_a_burning_ship_is..jpg","3_The_sky_is_on_fire,_a_burning_ship_is.",4
684,1655,"3_Waterfall_landscape_on_nature,_mountainous,_mountains,_forest,_waterfall,_mountain_village,_epic,_concept_art,_hyper_real..jpg","3_Waterfall_landscape_on_nature,_mountainous,_mountains,_forest,_waterfall,_mountain_village,_epic,_concept_art,_hyper_real.",3
685,1657,"3_I_used_this_image_for_the_main_title,_the_font_was_from_Adobe_and_it's_called_""Adela""_it's_free..jpg","3_I_used_this_image_for_the_main_title,_the_font_was_from_Adobe_and_it's_called_""Adela""_it's_free.",4
686,1659,"3_An_architecture_scene:_skyscraper,_urban,_vertical,_3d_architecture,_interior_design,_city_scene,_architecture_3d..jpg","3_An_architecture_scene:_skyscraper,_urban,_vertical,_3d_architecture,_interior_design,_city_scene,_architecture_3d.",3
688,1664,"3_Small_modern_house_with_two_walls_in_yellow_and_one_in_dark_beige_color,_small_bedroom_is_red_as_a_color,_the_house_looks..jpg","3_Small_modern_house_with_two_walls_in_yellow_and_one_in_dark_beige_color,_small_bedroom_is_red_as_a_color,_the_house_looks.",2
689,1671,"3_A_hyper_realistic,_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photography..jpg","3_A_hyper_realistic,_8k,_epic_composition,_cinematic,_octane_render,_artstation_landscape_vista_photography.",2
690,1672,"3_Cappuccino,_realism,_6_k,_cinematic,_realistic,_realistic,_6_k,_hyper_detailed..jpg","3_Cappuccino,_realism,_6_k,_cinematic,_realistic,_realistic,_6_k,_hyper_detailed.",1
