id,img_generation_promt,rating,img_path
2646,"Glass tower cityscapes, realistic, hyper realistic, 8k, exploration, concept, octane render,.",1,all_data/1/2646.jpg
2657,Post apocalyptic ruined building with sky scrappers and military vehicles.,1,all_data/1/2657.jpg
2662,"New york architecture, vintage photo, a photo of a city with a new york city skyline backdrop, architecture, architecture photo.",3,all_data/3/2662.jpg
2663,"An artstation user has tagged the image as ""city made out of glass"".",2,all_data/2/2663.jpg
2678,"Fantasy house for sale, modern architecture, wooden building, industrial style, modular furniture, stone floor, small windows.",2,all_data/2/2678.jpg
2690,"A modern art work :portrait set and photo portrait, painted portrait, leonardo da vinci painting, artist profile, artist.",1,all_data/1/2690.jpg
2695,"This image is of a 3D print of my favorite pokemon, the Pikachu.",1,all_data/1/2695.jpg
2714,"A city in the future, epic composition, architectural, ultra realistic, 8k, epic rendering, artstation landscape vista photograp",1,all_data/1/2714.jpg
2716,The most beautiful and amazing beach and cliff side view in the world.,3,all_data/3/2716.jpg
2734,Image of the Day is chosen for it's.,2,all_data/2/2734.jpg
2742,"Fantasy realistic art, dragon, fantasy land, epic, magical, epic drawing, concept art, fantasy character, fantasy drawn.",3,all_data/3/2742.jpg
2770,"In search of the truth, epic, high dynamic range, surreal, artistic image, hyper real, cinemographic image, epic sky, hyper .",1,all_data/1/2770.jpg
2780,"Beautiful sunset, city, city lights, urban architecture, architecture, design, architecture, urban design, night, city lights, n",2,all_data/2/2780.jpg
2789,An amazing panning shot of the world map showing areas that are at war with each other.,1,all_data/1/2789.jpg
2809,"A city under attack, atmospheric, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape vista ph",3,all_data/3/2809.jpg
2858,"A city is made out of glass, glass and steel, modern art cityscapes, architectural vista's, futuristic futuristic, hyper realist",2,all_data/2/2858.jpg
2861,"A grand city in the year 2100, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape vista photo",2,all_data/2/2861.jpg
2862,"An abstract, abstract impressionistic painting of a tree.",3,all_data/3/2862.jpg
2869,"A short journey that brings us to the land of the Sun, from an elevated view, the Sun is very close to where we are.",2,all_data/2/2869.jpg
2882,"3d illustration, art toys, 3d house, small house, design house, small design house,.",1,all_data/1/2882.jpg
2887,"Fantasy, realistic art paintings, digital paintings, oil paints, fantasy inspired.",0,all_data/0/2887.jpg
2888,A photo of a dog which the owner thought it was a wolf! (lol).,3,all_data/3/2888.jpg
2897,Concept image by Michael Jackson to promote Bad.,1,all_data/1/2897.jpg
2938,"A world of magic, between fantasy and reality, full body characters, hyper detailed.",2,all_data/2/2938.jpg
2945,"A fantasy character art, fantasy creatures, fantasy animal, fantasy world creatures, fantasy creatures, fantasy animal, fantasy,",1,all_data/1/2945.jpg
2947,"A view of the cityscape in the distance, cityscape, urban city and skyscrapers, downtown scene, city in the distance, skyscraper",3,all_data/3/2947.jpg
2957,"Adventure, amazing photo, a postcard that looks like a magazine ad, epic landscape.",3,all_data/3/2957.jpg
2962,"Beautiful still life, hyper realistic, 8k, artstation still life photography.",3,all_data/3/2962.jpg
2974,A landscape city portrait made with photoshop or.,2,all_data/2/2974.jpg
2976,A fantasy landscape scene with trees and bushes on a dark green and blue grass ground.,3,all_data/3/2976.jpg
2982,"A mountain landscape with two rivers, atmospheric, hyper realistic, 8k, epic composition, cinematic, octane render, artstation l",3,all_data/3/2982.jpg
2990,"Fantasy design, large windows, octane render, 8 k.",2,all_data/2/2990.jpg
2997,An abstract illustration where all shapes and colors are made of light.,3,all_data/3/2997.jpg
3002,"Hyper realistic city architecture landscape, full body concept 3d, open concept, 3d rendering.",3,all_data/3/3002.jpg
3004,A beautiful image of the night sky with a full moon and the stars.,3,all_data/3/3004.jpg
3015,"Mountains in the distance   mountains in winter, high mountains, blue sky.",3,all_data/3/3015.jpg
3021,Abstract futuristic design of a futuristic futuristic design of of a futuristic futuristic futuristic futuristic futuristic futu,2,all_data/2/3021.jpg
3031,"Painted wooden table top with a beautiful floral backdrop, at night, modern art,.",3,all_data/3/3031.jpg
3035,"Image of the Earth from orbit, 4k, hyper realistic, 8k, epic composition, cinematic, realistic, high rez, artstation 3d photo la",1,all_data/1/3035.jpg
3064,"A great mountain scene, forest, autumn, hyper realistic, 8k, epic composition, cinematic, octane render, artstation landscape vi",2,all_data/2/3064.jpg
3075,"An animated GIF of the letter ""e"" showing all 26 letters of the.",3,all_data/3/3075.jpg
3080,"An epic castle, a futuristic city landscape, realism, amazing image, artistic.",3,all_data/3/3080.jpg
3109,"A cute cartoon version of a pumpkin, funny, cute, cute, cute, cute.",3,all_data/3/3109.jpg
3155,"Pumpkin creature from outer space, surreal art style, creepy horror, scary atmospheres, scary atmosphere.",2,all_data/2/3155.jpg
3206,"A 3d image of a pumpkin with a transparent skin and transparent bones as it turns in the ground, real 3d render with a.",1,all_data/1/3206.jpg
3244,"Cartoon zombie in black and white with long arms, holding two white candles 1 3 5 6 on a black background, 4 3 8 s.",1,all_data/1/3244.jpg
3301,"A 3d model for a character with a long slender body, a beak, and 2 or more legs.",1,all_data/1/3301.jpg
3362,"A halloween jack   o   lantern of a ghoul, halloween, vintage, 1 9 8 2 0 s, concept art by josan gonzalez.",1,all_data/1/3362.jpg
3363,"The sky is black, the mountains are not, the sunset is bright orange but not bright orange in every part, the shadows are not, t",2,all_data/2/3363.jpg
3370,"A scary, creepy, haunting and mysterious haunting and spooky concept art.",2,all_data/2/3370.jpg
3471,"Spooky halloween scenery with jack o lanterns on every street, black magic at.",3,all_data/3/3471.jpg
3487,"Tattoos on arm, Halloween, jack o lantern, 1 9 8 0   1, with a light behind the jack o lantern, 3D, photoreal.",1,all_data/1/3487.jpg
3499,A ghostly fairy in the black background with a bright and joyful glow.,1,all_data/1/3499.jpg
3509,"Full black and white design, flat files and photoshop files, creative, cut, simple and fun.",1,all_data/1/3509.jpg
3513,"An octane render for a film project, digital art.",1,all_data/1/3513.jpg
3595,"A Pumpkin being cut up   like a monster, in the style of the movie schindler's list.",1,all_data/1/3595.jpg
3630,"Hand drawn scary 3d pumpkin halloween jack o' lantern, halloween halloween jack o lantern, halloween pumpkin, halloween jack o l",1,all_data/1/3630.jpg
3641,A haunted Halloween setting; graveyard with full moon and bats flying.,1,all_data/1/3641.jpg
3646,"An amazing monster that is part clown, part dragon, part octopus.",3,all_data/3/3646.jpg
3664,"Cute kittens looking at a painting of a lion, minimalist.",1,all_data/1/3664.jpg
3669,"Photorealistic fall, with warm and cozy autumn fields, pumpkin fields,.",1,all_data/1/3669.jpg
3686,"Illustration of clown, one hipped, with blood dripping from his bottom, black outline, a cartoon clown smiling   skull, a black",1,all_data/1/3686.jpg
3767,"Hyper realistic, hyper detailed portraits created in 3D modeled in real life.",1,all_data/1/3767.jpg
3783,"A seamless pattern of close up of 3d futuristic sci fi white and gold plated concept cars by zaha hadid, close up, detail shot.",3,all_data/3/3783.jpg
3792,"Dark and mysterious forest, and a creepy skeleton.",1,all_data/1/3792.jpg
3797,"A model painted in my room, and that’s the reason it looks so creepy, 8 k realistic photography.",1,all_data/1/3797.jpg
3828,A very close and detailed zoom in of 4 close ups of red.,1,all_data/1/3828.jpg
3842,"Cartoon pumpkin illustration with vintage feel by josan gonzales, wide shot, muted colors, concept art by wlop.",1,all_data/1/3842.jpg
3856,"Ghost with jack   o   lantern on fire, cg animation, smoke, fire, ghost, 1.",1,all_data/1/3856.jpg
3866,"An explosion of color, modern with the addition of a pop of blue and orange.",1,all_data/1/3866.jpg
3868,"A silhouette of a ghost, in a mirror.",1,all_data/1/3868.jpg
3869,A scary Halloween ghoul holding a knife with a blood filled pumpkin.,1,all_data/1/3869.jpg
3870,"Close up detail shot of a very simple car design, detail, ash thorp khyzyl saleem, close up detail shot of the car.",1,all_data/1/3870.jpg
3877,"Girl with an orange and white jacket, sitting on the floor wearing a cat's hat with a bag of carrots.",1,all_data/1/3877.jpg
3880,"A creepy and eery Halloween setting, with Jack o lanterns on the street and shadow figures lurking about, cool lighting, interes",1,all_data/1/3880.jpg
3890,Illustration of a dark and spooky Halloween character using gimp and the photoshop layers effect.,1,all_data/1/3890.jpg
3906,"A green ball texture, 2d, procedural, made with particles and procedural foliage.",3,all_data/3/3906.jpg
3912,"Hand drawn, drawn from scratch cartoon concept art, jack o lantern cartoon,.",1,all_data/1/3912.jpg
3941,"Detailing details on various objects, such as an open container of liquid.",1,all_data/1/3941.jpg
3944,Automobile design   A high end automotive design of a concept car.,1,all_data/1/3944.jpg
3945,"Miho Sugimori illustrating Image where you can see a very long and very thin, tall forest.",1,all_data/1/3945.jpg
3948,"A dark setting on halloween, with a creepy and eery halloween.",1,all_data/1/3948.jpg
3952,"Small shot of the interior of a building which could be a carpenter's workspace but it's also the future, a futuristic car with",1,all_data/1/3952.jpg
3967,A painting of the earth in the solar system.,1,all_data/1/3967.jpg
3971,"Natural macro photography of seashells in varied textures, details and colors.",1,all_data/1/3971.jpg
3973,"Jack o lanterns in city street hd, dark hd, pumpkin and bats, 5 k hd.",1,all_data/1/3973.jpg
3979,Animated creepy scary scary ghost jack o lantern skull jack o lantern witch ghost jack o lantern.,1,all_data/1/3979.jpg
3980,A close up view of a jack o lantern jack off a pumpkin jack off the monster with a chainsaw.,1,all_data/1/3980.jpg
4003,"4k, HDR, sky and mountains, 4 point shooting, shot with a canon 600d.",1,all_data/1/4003.jpg
4007,"A tree full of snow, a texture of a tree in winter.",3,all_data/3/4007.jpg
4010,"The cover of the graphic novel ""I Am Legend"".",1,all_data/1/4010.jpg
4022,"macro of spiral in the ocean, ocean waves, underwater, sea urchin, small sea creature, water drop effect, spiral in, abstract oc",3,all_data/3/4022.jpg
4025,"An abstract, surrealistic painting, full of colors and shapes, a scene from a dream.",3,all_data/3/4025.jpg
4103,"An old fashioned, 3D, stylized, classic, cartoon, water, 3 k hd.",1,all_data/1/4103.jpg
4106,"A fairy with a starry sky background, in the style of the old days of illustration.",1,all_data/1/4106.jpg
4107,A tattoo with a bird skeleton and a tattoo with tattoo artist's initials.,1,all_data/1/4107.jpg
4109,"A haunted house style photo of one of those old school horror movie tv show sets, a large ghost in the foreground, ethereal and",1,all_data/1/4109.jpg
4117,"Halloween street festival in a rural wooded setting, pumpkin in the middle of the road,.",1,all_data/1/4117.jpg
4127,"Creepy skull and bat flying around the moon moon of skulls with ghostly light in the background, full moon night.",1,all_data/1/4127.jpg
4129,Horror and dream sequence that features a demon (who looks like a cat playing a demonic harp).,1,all_data/1/4129.jpg
4140,"Monster character concept, photoshop files, illustration board for the character and monster character design.",1,all_data/1/4140.jpg
4148,"A creepy and eery Halloween setting, with Jack o lanterns on the street and haunting shadows, dynamic lighting, photorealistic f",1,all_data/1/4148.jpg
4167,"A large jack o lantern, on a hill along a country road, with jack o lanterns.",1,all_data/1/4167.jpg
4178,"A scene of the deep inside of a deep space, a spherical void, a cosmic vacuum, a black deep, hyperrealistic 8 k hdr lighting, wi",2,all_data/2/4178.jpg
